quote,01:00:20.321,USDJPY,AGG,102.069,102.075
quote,01:00:20.321,USDJPY,CITI,102.066,102.078
quote,01:00:20.447,EURUSD,AGG,1.10844,1.10849
quote,01:00:20.615,USDJPY,CITI,102.066,102.079
quote,01:00:20.815,GBPUSD,RFX,1.3083,1.3087
quote,01:00:20.815,GBPUSD,CITI,1.30832,1.30861
quote,01:00:20.888,USDJPY,CITI,102.066,102.078
quote,01:00:20.906,AUDUSD,AGG,0.76018,0.76023
quote,01:00:20.908,AUDUSD,CITI,0.76012,0.76028
quote,01:00:20.970,EURUSD,CITI,1.10843,1.10851
quote,01:00:21.125,USDJPY,AGG,102.069,102.075
quote,01:00:21.126,USDJPY,CITI,102.066,102.079
quote,01:00:21.220,EURUSD,AGG,1.10844,1.10849
quote,01:00:21.510,EURUSD,AGG,1.10844,1.10849
quote,01:00:21.823,NZDUSD,CITI,0.71125,0.71157
quote,01:00:21.908,USDJPY,AGG,102.069,102.075
quote,01:00:21.908,USDJPY,CITI,102.065,102.078
quote,01:00:21.973,EURUSD,AGG,1.10845,1.1085
quote,01:00:21.974,EURUSD,CITI,1.10844,1.10852
quote,01:00:22.027,USDCHF,CITI,0.98032,0.9805
quote,01:00:22.112,NZDUSD,CITI,0.71126,0.71158
quote,01:00:22.118,AUDUSD,CITI,0.76011,0.76028
quote,01:00:22.408,AUDUSD,AGG,0.76018,0.76024
quote,01:00:22.408,AUDUSD,CITI,0.76011,0.76029
quote,01:00:22.425,NZDUSD,CITI,0.71125,0.71157
quote,01:00:22.971,AUDUSD,RFX,0.7601,0.7604
quote,01:00:22.971,AUDUSD,AGG,0.76019,0.76025
quote,01:00:23.230,AUDUSD,AGG,0.7602,0.76026
quote,01:00:23.232,AUDUSD,CITI,0.76012,0.7603
quote,01:00:23.473,USDJPY,AGG,102.068,102.075
quote,01:00:23.474,USDJPY,CITI,102.065,102.077
quote,01:00:23.511,AUDUSD,CITI,0.76013,0.76031
quote,01:00:23.521,USDCAD,AGG,1.31842,1.31848
quote,01:00:23.742,USDCAD,AGG,1.31842,1.31849
quote,01:00:23.773,AUDUSD,AGG,0.76021,0.76027
quote,01:00:23.909,EURUSD,AGG,1.10845,1.1085
quote,01:00:24.010,AUDUSD,AGG,0.76022,0.76028
quote,01:00:24.010,AUDUSD,CITI,0.76014,0.76033
quote,01:00:24.538,AUDUSD,AGG,0.76021,0.76027
quote,01:00:24.538,AUDUSD,CITI,0.76013,0.76033
quote,01:00:24.538,USDCAD,AGG,1.31842,1.3185
quote,01:00:24.718,NZDUSD,CITI,0.71126,0.71158
quote,01:00:24.795,AUDUSD,CITI,0.76014,0.76033
quote,01:00:25.106,AUDUSD,CITI,0.76013,0.76033
quote,01:00:25.266,NZDUSD,CITI,0.71125,0.71157
quote,01:00:25.507,NZDUSD,AGG,0.71135,0.71146
quote,01:00:25.881,AUDUSD,RFX,0.7601,0.7604
quote,01:00:25.883,AUDUSD,AGG,0.76022,0.76028
quote,01:00:25.883,AUDUSD,CITI,0.76013,0.76034
quote,01:00:26.032,NZDUSD,AGG,0.71135,0.71147
quote,01:00:26.032,NZDUSD,CITI,0.71126,0.71158
quote,01:00:26.074,USDJPY,AGG,102.067,102.075
quote,01:00:26.346,USDJPY,AGG,102.069,102.075
quote,01:00:26.347,USDJPY,CITI,102.066,102.078
quote,01:00:26.574,NZDUSD,CITI,0.71125,0.71157
quote,01:00:26.608,USDJPY,AGG,102.068,102.075
quote,01:00:26.610,USDJPY,CITI,102.066,102.077
quote,01:00:26.902,USDJPY,CITI,102.066,102.078
quote,01:00:26.920,AUDUSD,AGG,0.76021,0.76027
quote,01:00:26.920,AUDUSD,CITI,0.76012,0.76034
quote,01:00:27.045,EURUSD,CITI,1.10843,1.10852
quote,01:00:27.046,USDCHF,CITI,0.98033,0.98051
quote,01:00:27.046,USDCHF,AGG,0.9804,0.98046
quote,01:00:27.118,USDCAD,AGG,1.31842,1.31849
quote,01:00:27.132,NZDUSD,AGG,0.71137,0.71149
quote,01:00:27.132,NZDUSD,CITI,0.71126,0.71158
quote,01:00:27.171,AUDUSD,RFX,0.7602,0.7604
quote,01:00:27.171,AUDUSD,AGG,0.76029,0.76033
quote,01:00:27.171,AUDUSD,CITI,0.76019,0.76041
quote,01:00:27.311,USDCHF,CITI,0.98032,0.9805
quote,01:00:27.405,NZDUSD,RFX,0.7113,0.7115
quote,01:00:27.405,NZDUSD,AGG,0.71137,0.71149
quote,01:00:27.405,NZDUSD,CITI,0.71127,0.71159
quote,01:00:27.408,AUDUSD,RFX,0.7602,0.7604
quote,01:00:27.408,AUDUSD,AGG,0.7603,0.76035
quote,01:00:27.409,AUDUSD,CITI,0.7602,0.76042
quote,01:00:27.578,USDCHF,AGG,0.98041,0.98046
quote,01:00:27.627,USDJPY,AGG,102.067,102.075
quote,01:00:27.685,AUDUSD,RFX,0.7602,0.7604
quote,01:00:27.686,AUDUSD,AGG,0.76031,0.76035
quote,01:00:27.909,USDCHF,AGG,0.98041,0.98047
quote,01:00:27.922,AUDUSD,CITI,0.76021,0.76043
quote,01:00:28.169,EURUSD,AGG,1.10844,1.1085
quote,01:00:28.170,EURUSD,CITI,1.10843,1.10851
quote,01:00:28.180,AUDUSD,RFX,0.7602,0.7605
quote,01:00:28.180,AUDUSD,AGG,0.76032,0.76039
quote,01:00:28.180,AUDUSD,CITI,0.76023,0.76045
quote,01:00:28.187,USDCHF,CITI,0.98034,0.98052
